timestamp,date,TEMP,TEMP_180,TEMP_30,DEWP,DEWP_180,DEWP_30,STP,STP_180,STP_30,VISIB,VISIB_180,VISIB_30,WDSP,WDSP_180,WDSP_30,MXSPD,MXSPD_180,MXSPD_30,MAX,MAX_180,MAX_30,MIN,MIN_180,MIN_30,PRCP,PRCP_180,PRCP_30,SNDP,SNDP_180,SNDP_30,FRSHTT,FRSHTT_180,FRSHTT_30
16585596,0723,86.8,67.6,85.4,36.2,36.6,42.6,873.5,880.2,871.4,10.0,11.1,10.0,5.6,8.0,8.9,15.0,17.1,18.9,93.9,138.0,99.5,71.1,53.7,71.5,0.0,0.0,0.0,999.9,961.1,999.9,18,7.7,7.3
16585596,0723,89.6,67.8,85.4,34.9,36.7,42.6,869.5,880.3,871.4,10.0,11.1,10.0,10.6,8.0,8.9,19.0,17.1,18.9,93.0,138.3,99.5,71.1,53.9,71.5,0.0,0.0,0.0,999.9,966.6,999.9,0,7.5,7.3
16585596,0723,78.3,68.2,85.4,45.0,36.8,42.6,869.7,880.3,871.4,22.3,11.1,10.0,10.2,8.0,8.9,20.0,17.1,18.9,79.0,138.6,99.5,61.0,54.2,71.5,0.0,0.0,0.0,999.9,972.2,999.9,0,7.5,7.3
16585596,0723,76.4,68.5,85.4,41.4,37.0,42.6,866.4,880.2,871.4,9.9,11.2,10.0,9.5,8.0,8.9,14.0,17.2,18.9,93.9,138.8,99.5,64.9,54.4,71.5,0.0,0.0,0.0,999.9,977.7,999.9,18,7.5,7.3
16585596,0723,87.8,68.7,85.4,47.1,37.1,42.6,872.9,880.2,871.4,22.3,11.2,10.0,6.4,8.0,8.9,13.0,17.1,18.9,90.0,139.0,99.5,59.0,54.7,71.5,0.0,0.0,0.0,999.9,983.3,999.9,0,7.6,7.3
16585596,0723,74.2,68.9,85.4,55.6,37.2,42.6,873.0,880.2,871.4,10.0,11.2,10.0,9.6,8.0,8.9,12.0,17.1,18.9,99.0,139.2,99.5,73.9,54.8,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.5,7.3
16585596,0723,81.1,69.1,85.4,54.5,37.3,42.6,868.1,880.1,871.4,9.9,11.2,10.0,4.7,8.0,8.9,19.0,17.1,18.9,99.0,139.5,99.5,73.0,55.0,71.5,0.02,0.0,0.0,999.9,988.8,999.9,18,7.4,7.3
16585596,0723,81.1,69.3,85.4,33.1,37.5,42.6,871.0,880.1,871.4,20.3,11.2,10.0,6.5,8.0,8.9,13.0,17.1,18.9,87.1,139.7,99.5,73.9,55.3,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.5,7.3
16585596,0723,80.7,69.5,85.4,47.1,37.5,42.6,866.4,880.1,871.4,9.9,11.3,10.0,5.1,8.0,8.9,11.1,17.1,18.9,102.0,139.8,99.5,64.9,55.5,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.2,7.3
16585596,0723,83.0,69.7,85.4,47.1,37.6,42.6,999.9,880.0,871.4,9.9,11.3,10.0,6.3,8.0,8.9,18.1,17.0,18.9,104.0,140.1,99.5,64.9,55.7,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.3,7.3
16585596,0723,87.8,69.9,85.4,45.2,37.7,42.6,872.4,880.7,871.4,9.9,11.3,10.0,6.9,8.0,8.9,13.0,17.1,18.9,93.0,140.3,99.5,66.9,55.8,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.3,7.3
16585596,0723,85.2,70.1,85.4,47.1,37.8,42.6,873.0,880.7,871.4,9.9,11.3,10.0,6.3,8.0,8.9,12.0,17.0,18.9,95.0,140.5,99.5,62.1,56.0,71.5,0.15,0.0,0.0,999.9,988.8,999.9,0,7.3,7.3
16585596,0723,81.1,70.3,85.4,41.4,37.9,42.6,872.4,880.8,871.4,14.9,11.3,10.0,8.1,7.9,8.9,12.0,17.0,18.9,93.0,140.7,99.5,62.1,56.2,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.0,7.3
16585596,0723,89.2,70.5,85.4,44.1,38.0,42.6,869.5,880.8,871.4,10.0,11.3,10.0,5.3,8.0,8.9,26.0,17.0,18.9,93.0,140.9,99.5,70.0,56.4,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.0,7.3
16585596,0723,78.4,70.8,85.4,54.6,38.1,42.6,872.4,880.7,871.4,10.0,11.3,10.0,6.4,8.0,8.9,17.1,17.0,18.9,79.0,141.1,99.5,63.0,56.6,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.0,7.3
16585596,0723,87.8,71.0,85.4,33.1,38.3,42.6,869.5,880.7,871.4,10.0,11.3,10.0,10.4,8.0,8.9,13.0,17.0,18.9,95.0,141.2,99.5,70.0,56.8,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.0,7.3
16585596,0723,86.6,71.2,85.4,50.9,38.3,42.6,873.0,880.6,871.4,10.0,11.3,10.0,9.8,8.0,8.9,14.0,17.0,18.9,98.1,141.3,99.5,73.0,57.0,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.1,7.3
16585596,0723,80.7,71.3,85.4,50.9,38.4,42.6,872.4,880.6,871.4,22.2,11.3,10.0,8.1,8.0,8.9,18.1,17.0,18.9,102.0,141.5,99.5,66.9,57.1,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.1,7.3
16585596,0723,79.9,71.4,85.4,48.9,38.5,42.6,873.0,880.6,871.4,9.9,11.4,10.0,9.8,8.0,8.9,24.3,17.1,18.9,93.0,141.6,99.5,72.0,57.3,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.2,7.3
16585596,0723,62.0,71.5,85.4,45.2,38.7,42.6,868.1,880.7,871.4,10.0,11.4,10.0,10.2,8.0,8.9,15.9,17.1,18.9,93.0,141.7,99.5,57.0,57.4,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.2,7.3
16585596,0723,89.6,71.5,85.4,49.2,38.8,42.6,870.4,880.7,871.4,9.9,11.4,10.0,9.9,8.0,8.9,11.1,17.0,18.9,93.0,141.7,99.5,71.1,57.4,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.3,7.3
16585596,0723,76.4,71.6,85.4,52.0,38.9,42.6,873.0,880.8,871.4,10.0,11.4,10.0,10.6,8.0,8.9,14.0,17.0,18.9,102.0,141.9,99.5,66.0,57.5,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.4,7.3
16585596,0723,79.9,71.8,85.4,47.2,39.0,42.6,870.5,880.8,871.4,39.8,11.4,10.0,9.5,8.0,8.9,15.9,17.0,18.9,87.1,142.1,99.5,73.9,57.6,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.5,7.3
16585596,0723,81.8,72.0,85.4,40.5,39.1,42.6,873.6,880.8,871.4,14.9,11.6,10.0,10.4,8.0,8.9,10.1,17.0,18.9,95.0,142.2,99.5,66.0,57.8,71.5,0.14,0.0,0.0,999.9,988.8,999.9,18,7.5,7.3
16585596,0723,77.1,72.2,85.4,50.9,39.2,42.6,875.8,880.8,871.4,20.3,11.6,10.0,9.9,8.0,8.9,20.0,17.0,18.9,99.0,142.4,99.5,66.2,58.0,71.5,0.01,0.0,0.0,999.9,988.8,999.9,0,7.6,7.3
16585596,0723,78.4,72.3,85.4,44.1,39.3,42.6,870.4,880.9,871.4,13.5,11.6,10.0,8.8,8.1,8.9,14.0,17.0,18.9,93.0,142.6,99.5,66.9,58.1,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.6,7.3
16585596,0723,82.3,72.4,85.4,52.0,39.4,42.6,999.9,880.9,871.4,10.0,11.7,10.0,9.6,8.1,8.9,11.1,17.0,18.9,102.9,142.8,99.5,63.0,58.3,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.6,7.3
16585596,0723,87.8,72.6,85.4,40.5,39.6,42.6,869.5,881.6,871.4,10.0,11.7,10.0,10.1,8.1,8.9,18.1,17.0,18.9,93.0,143.0,99.5,70.0,58.4,71.5,0.14,0.0,0.0,999.9,988.8,999.9,18,7.6,7.3
16585596,0723,80.3,72.8,85.4,55.6,39.7,42.6,875.8,881.6,871.4,10.0,11.7,10.0,9.8,8.1,8.9,34.0,17.0,18.9,93.9,143.2,99.5,66.0,58.6,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.6,7.3
16585596,0723,79.3,73.1,85.4,33.1,39.9,42.6,872.4,881.6,871.4,10.0,11.7,10.0,6.2,8.1,8.9,8.9,17.1,18.9,93.9,143.3,99.5,64.9,58.8,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.6,7.3
16585596,0723,87.8,73.2,85.4,36.2,40.0,42.6,872.4,881.5,871.4,10.0,11.7,10.0,9.5,8.1,8.9,11.1,17.1,18.9,79.0,143.5,99.5,73.0,59.0,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.7,7.3
16585596,0723,88.8,73.4,85.4,57.5,40.1,42.6,872.7,881.5,871.4,9.9,11.7,10.0,8.2,8.1,8.9,14.0,17.1,18.9,99.0,143.5,99.5,73.0,59.2,71.5,0.0,0.0,0.0,999.9,988.8,999.9,18,7.8,7.3
16585596,0723,77.1,73.6,85.4,45.0,40.3,42.6,872.9,881.5,871.4,9.9,11.7,10.0,9.6,8.1,8.9,19.0,17.1,18.9,93.9,143.7,99.5,71.1,59.4,71.5,0.0,0.0,0.0,999.9,988.8,999.9,0,7.9,7.3
16585596,0723,81.1,73.8,85.4,57.2,40.5,42.6,873.0,881.5,871.4,10.0,11.7,10.0,6.9,8.1,8.9,10.1,17.1,18.9,93.0,143.8,99.5,71.1,59.6,71.5,0.11,0.0,0.0,999.9,988.8,999.9,0,7.9,7.3
16585596,0723,86.8,74.0,85.4,50.9,40.7,42.6,873.6,881.6,871.4,39.8,11.7,10.0,6.9,8.1,8.9,19.0,17.0,18.9,87.1,144.0,99.5,66.9,59.8,71.5,0.0,0.0,0.0,999.9,988.8,999.9,48,7.9,7.3
16585596,0723,81.1,74.3,85.4,47.1,40.9,42.6,873.1,881.7,871.4,9.9,11.9,10.0,5.1,8.1,8.9,34.0,17.0,18.9,95.0,144.1,99.5,62.1,60.0,71.5,0.0,0.0,0.0,999.9,994.4,999.9,16,8.0,7.3
16585596,0723,81.1,74.5,85.4,44.6,41.0,42.6,870.5,881.7,871.4,9.9,11.9,10.0,5.3,8.1,8.9,24.1,17.1,18.9,104.0,144.4,99.5,66.9,60.2,71.5,0.0,0.0,0.0,999.9,999.9,999.9,18,8.1,7.3
16585596,0723,81.1,74.7,85.4,55.9,41.1,42.6,871.4,881.7,871.4,10.0,11.9,10.0,9.9,8.1,8.9,18.1,17.2,18.9,93.9,144.6,99.5,64.9,60.4,71.5,0.03,0.0,0.0,999.9,999.9,999.9,18,8.2,7.3
16585596,0723,82.8,74.9,85.4,45.2,41.3,42.6,872.4,881.7,871.4,10.0,11.9,10.0,4.7,8.1,8.9,13.0,17.2,18.9,95.0,144.8,99.5,70.0,60.6,71.5,0.01,0.0,0.0,999.9,999.9,999.9,0,8.2,7.3
16585596,0723,79.9,75.1,85.4,47.1,41.3,42.6,868.1,881.8,871.4,10.0,11.9,10.0,10.2,8.1,8.9,11.1,17.1,18.9,102.0,145.0,99.5,66.0,60.7,71.5,0.17,0.0,0.0,999.9,999.9,999.9,0,8.1,7.3
16585596,0723,81.8,75.3,85.4,47.1,41.4,42.6,871.4,881.8,871.4,10.0,11.9,10.0,10.1,8.1,8.9,18.1,17.1,18.9,102.9,145.3,99.5,61.0,60.9,71.5,0.15,0.0,0.0,999.9,999.9,999.9,18,8.0,7.3
16585596,0723,80.7,75.4,85.4,41.6,41.5,42.6,871.0,881.8,871.4,10.0,11.9,10.0,6.2,8.1,8.9,13.0,17.1,18.9,93.0,145.4,99.5,71.1,61.0,71.5,0.0,0.0,0.0,999.9,999.9,999.9,48,8.1,7.3
16585596,0723,88.8,75.5,85.4,58.4,41.6,42.6,873.6,881.8,871.4,9.7,11.9,10.0,6.6,8.1,8.9,15.0,17.1,18.9,104.0,145.5,99.5,63.0,61.2,71.5,0.11,0.0,0.0,999.9,999.9,999.9,18,8.4,7.3
16585596,0723,82.8,75.7,85.4,55.6,41.7,42.6,869.5,881.8,871.4,9.7,11.9,10.0,4.9,8.1,8.9,14.0,17.1,18.9,91.9,145.7,99.5,73.9,61.3,71.5,0.02,0.0,0.0,999.9,999.9,999.9,18,8.4,7.3
16585596,0723,77.5,75.8,85.4,33.1,41.8,42.6,873.1,881.9,871.4,9.9,11.9,10.0,11.6,8.0,8.9,18.1,17.0,18.9,95.0,145.8,99.5,59.0,61.5,71.5,0.11,0.0,0.0,999.9,999.9,999.9,0,8.5,7.3
16585596,0723,85.2,76.0,85.4,41.4,41.8,42.6,873.0,882.0,871.4,9.9,11.9,10.0,10.2,8.0,8.9,19.0,17.0,18.9,102.9,145.9,99.5,57.0,61.6,71.5,0.0,0.0,0.0,999.9,999.9,999.9,0,8.4,7.3
16585596,0723,79.9,76.2,85.4,41.4,41.9,42.6,873.1,882.0,871.4,10.0,11.9,10.0,6.4,8.0,8.9,20.0,17.0,18.9,79.0,146.2,99.5,66.0,61.7,71.5,0.0,0.0,0.0,999.9,999.9,999.9,18,8.3,7.3
16585596,0723,83.0,76.4,85.4,44.1,41.9,42.6,869.5,882.0,871.4,39.8,11.9,10.0,10.6,8.0,8.9,10.1,17.0,18.9,87.1,146.3,99.5,73.9,61.8,71.5,0.0,0.0,0.0,999.9,999.9,999.9,18,8.4,7.3
16585596,0723,74.2,76.5,85.4,41.6,42.0,42.6,873.0,881.9,871.4,13.5,12.0,10.0,10.4,8.1,8.9,13.0,17.0,18.9,93.9,146.4,99.5,61.0,62.1,71.5,0.11,0.0,0.0,999.9,999.9,999.9,48,8.5,7.3
16585596,0723,80.7,76.6,85.4,44.6,42.1,42.6,871.4,881.9,871.4,30.7,12.0,10.0,5.1,8.1,8.9,13.0,17.0,18.9,90.0,146.5,99.5,73.0,62.2,71.5,0.01,0.0,0.0,999.9,999.9,999.9,0,8.7,7.3
16585596,0723,83.0,76.7,85.4,34.9,42.2,42.6,872.9,882.0,871.4,9.7,12.2,10.0,4.9,8.1,8.9,11.1,17.0,18.9,93.0,146.6,99.5,57.9,62.3,71.5,0.0,0.0,0.0,999.9,999.9,999.9,0,8.7,7.3
16585596,0723,79.3,76.9,85.4,44.6,42.2,42.6,869.0,882.0,871.4,9.8,12.2,10.0,11.6,8.1,8.9,12.0,16.9,18.9,91.9,146.7,99.5,66.0,62.4,71.5,0.0,0.0,0.0,999.9,999.9,999.9,0,8.7,7.3
16585596,0723,86.8,77.0,85.4,41.6,42.3,42.6,866.4,882.0,871.4,9.7,12.2,10.0,6.9,8.0,8.9,18.1,16.8,18.9,102.9,146.8,99.5,66.9,62.5,71.5,0.0,0.0,0.0,999.9,999.9,999.9,0,8.7,7.3
16585596,0723,81.1,77.2,85.4,45.2,42.4,42.6,872.4,882.0,871.4,10.0,12.2,10.0,8.1,8.1,8.9,19.0,16.9,18.9,93.0,147.0,99.5,70.0,62.6,71.5,0.0,0.0,0.0,999.9,999.9,999.9,0,8.7,7.3
16585596,0723,82.7,77.3,85.4,46.5,42.5,42.6,869.5,882.0,871.4,41.0,12.2,10.0,6.5,8.1,8.9,19.0,16.9,18.9,93.9,147.1,99.5,61.0,62.8,71.5,0.0,0.0,0.0,999.9,999.9,999.9,18,8.6,7.3
